title,doi,href,authors,journal,volume_issue,date,access,source_file
Pomegranate-Structured Silica/Sulfur Composite Cathodes for High-Performance Lithium–Sulfur Batteries,10.1002/asia.201701759,/doi/10.1002/asia.201701759,"Sinho Choi, ,, Dawei Su, ,, Myoungsoo Shin, ,, Soojin Park, ,, Guoxiu Wang, ,",Chemistry – An Asian Journal,"Volume 13, Issue 5",First published: 14 January 2018,Full Access,page_013.html
Front Cover: Solid Electrolyte Interphase Evolution on Lithium Metal Electrodes Followed by Scanning Electrochemical Microscopy Under Realistic Battery Cycling Current Densities (ChemElectroChem 17/2020),10.1002/celc.202000982,/doi/10.1002/celc.202000982,"Bastian Krueger, ,, Luis Balboa, ,, Jan Frederik Dohmann, ,, Martin Winter, ,, Peter Bieker, ,, Gunther Wittstock, ,",ChemElectroChem,"Volume 7, Issue 17",First published: 12 August 2020,Free Access,page_013.html
Polymer Coating for Li-Metal Anode in Polyethylene Oxide-Based Electrolyte Batteries,10.1002/batt.202500402,/doi/10.1002/batt.202500402,"Urban Košir, ,, Alen Vizintin, ,, Elena Tchernychova, ,, Gregor Kapun, ,, Matteo Gastaldi, ,, Alia Jouhara, ,, Margaud Lecuyer, ,, Claudio Gerbaldi, ,, Miran Gaberšček, ,, Robert Dominko, ,, Sara Drvarič Talian, ,",Batteries & Supercaps,Early View,First published: 25 September 2025,Open Access,page_013.html
Fluorinated Aromatic Diluent for High-Performance Lithium Metal Batteries,10.1002/ange.202003663,/doi/10.1002/ange.202003663,"Dong-Joo Yoo, ,, Sungyun Yang, ,, Ki Jae Kim, ,, Jang Wook Choi, ,",Angewandte Chemie,"Volume 132, Issue 35",First published: 19 May 2020,Full Access,page_013.html
A Temperature Self-Adaptive Electrolyte for Wide-Temperature Aqueous Zinc-Ion Batteries,10.1002/adma.202400370,/doi/10.1002/adma.202400370,"Guangmeng Qu, ,, Hua Wei, ,, Shunshun Zhao, ,, Yihan Yang, ,, Xiangyong Zhang, ,, Guangming Chen, ,, Zhuoxin Liu, ,, Hongfei Li, ,, Cuiping Han, ,",Advanced Materials,"Volume 36, Issue 29",First published: 29 April 2024,Full Access,page_013.html
Fluorine-Driven Electrolyte Engineering: Regulating Zn2+Coordination and Electrode-Electrolyte Interfacial Chemistry in Aqueous Zinc Ion Batteries,10.1002/aenm.202502615,/doi/10.1002/aenm.202502615,"Qiwang Shao, ,, Mengxuan Qin, ,, Lei Zhu, ,, Hu Hong, ,, Qing Li, ,, Dongming Liu, ,, Donghong Wang, ,",Advanced Energy Materials,Early View,First published: 20 October 2025,Full Access,page_013.html
Monofluorinated Phosphate with Unique P−F Bond for Nonflammable and Long-Life Lithium-Ion Batteries,10.1002/ange.202412108,/doi/10.1002/ange.202412108,"Yuankun Wang, ,, Yintong Zhao, ,, Shu Zhang, ,, Long Shang, ,, Youxuan Ni, ,, Yong Lu, ,, Yixin Li, ,, Zhenhua Yan, ,, Zhiwei Miao, ,, Jun Chen, ,",Angewandte Chemie,"Volume 136, Issue 52",First published: 09 October 2024,Full Access,page_013.html
Additive-Assisted Novel Dual-Salt Electrolyte Addresses Wide Temperature Operation of Lithium–Metal Batteries,10.1002/smll.201900269,/doi/10.1002/smll.201900269,"Xuehui Shangguan, ,, Gaojie Xu, ,, Zili Cui, ,, Qinglei Wang, ,, Xiaofan Du, ,, Kai Chen, ,, Suqi Huang, ,, Guofeng Jia, ,, Faqiang Li, ,, Xiao Wang, ,, Di Lu, ,, Shanmu Dong, ,, Guanglei Cui, ,",Small,"Volume 15, Issue 16",First published: 08 March 2019,Full Access,page_013.html
Lithium–Metal Batteries: Additive-Assisted Novel Dual-Salt Electrolyte Addresses Wide Temperature Operation of Lithium–Metal Batteries (Small 16/2019),10.1002/smll.201970082,/doi/10.1002/smll.201970082,"Xuehui Shangguan, ,, Gaojie Xu, ,, Zili Cui, ,, Qinglei Wang, ,, Xiaofan Du, ,, Kai Chen, ,, Suqi Huang, ,, Guofeng Jia, ,, Faqiang Li, ,, Xiao Wang, ,, Di Lu, ,, Shanmu Dong, ,, Guanglei Cui, ,",Small,"Volume 15, Issue 16",First published: 18 April 2019,Free Access,page_013.html
Engineering Wavy-Nanostructured Anode Interphases with Fast Ion Transfer Kinetics: Toward Practical Li-Metal Full Batteries,10.1002/adfm.202003800,/doi/10.1002/adfm.202003800,"Weidong Zhang, ,, Zeyu Shen, ,, Siyuan Li, ,, Lei Fan, ,, Xinyang Wang, ,, Fang Chen, ,, Xiaoxian Zang, ,, Tian Wu, ,, Fuyuan Ma, ,, Yingying Lu, ,",Advanced Functional Materials,"Volume 30, Issue 39",First published: 02 August 2020,Full Access,page_013.html
Selective Methylation of Cyclic Ether Towards Highly Elastic Solid Electrolyte Interphase for Silicon-based Anodes,10.1002/anie.202414859,/doi/10.1002/anie.202414859,"Zhihao Ma, ,, Digen Ruan, ,, Dazhuang Wang, ,, Zongbin Lu, ,, Zixu He, ,, Jiasen Guo, ,, Jiajia Fan, ,, Jinyu Jiang, ,, Zihong Wang, ,, Xuan Luo, ,, Jun Ma, ,, Ze Zhang, ,, Yezi You, ,, Shuhong Jiao, ,, Ruiguo Cao, ,, Xiaodi Ren, ,",Angewandte Chemie International Edition,"Volume 64, Issue 2",First published: 01 October 2024,Full Access,page_013.html
A Universal Design of Lithium Anode via Dynamic Stability Strategy for Practical All-Solid-State Batteries,10.1002/ange.202418811,/doi/10.1002/ange.202418811,"Tao Deng, ,, Changhong Wang, ,, Hongli Wan, ,, Ai-Min Li, ,, Xinzi He, ,, Zeyi Wang, ,, Longsheng Cao, ,, Xiulin Fan, ,, Chunsheng Wang, ,",Angewandte Chemie,"Volume 137, Issue 7",First published: 23 December 2024,Full Access,page_013.html
Multifunctional C/ZnS nanocapsules modified carbon cloth as 3D conductive collector and lithium host for stable lithium metal anodes,10.1007/s12598-025-03321-y,/doi/10.1007/s12598-025-03321-y,"Luo-Ting Zhou, ,, Qian-Qian Zhang, ,, Hua-Dong Yuan, ,, Ru-Yi Fang, ,, Jian-Min Luo, ,, Hui Huang, ,, Yong-Ping Gan, ,, Yang Xia, ,, Jun Zhang, ,, Xin-Hui Xia, ,, Xin-Ping He, ,, Cheng-Bin Jin, ,, Wen-Kui Zhang, ,",Rare Metals,"Volume 44, Issue 8",First published: 01 August 2025,,page_013.html
Double Ionic–Electronic Transfer Interface Layers for All-Solid-State Lithium Batteries,10.1002/anie.202104183,/doi/10.1002/anie.202104183,"Jingang Zheng, ,, Chengguo Sun, ,, Zhenxing Wang, ,, Shaojun Liu, ,, Baigang An, ,, Zhenhua Sun, ,, Feng Li, ,",Angewandte Chemie International Edition,"Volume 60, Issue 34",First published: 20 May 2021,Full Access,page_013.html
Fine-Tuning Li-Ion Solvation Structure by Enhanced Solvent-Diluent Interactions for Long-Cycling Lithium Metal Batteries (Adv. Energy Mater. 19/2025),10.1002/aenm.202570086,/doi/10.1002/aenm.202570086,"Guo-Xing Li, ,, Xingyi Lyu, ,, Au Nguyen, ,, Rong Kou, ,, Christy George, ,, Siyu Wu, ,, Ruipeng Li, ,, Ke Wang, ,, Tao Li, ,, Donghai Wang, ,",Advanced Energy Materials,"Volume 15, Issue 19",First published: 19 May 2025,Free Access,page_013.html
Regulating Dynamic Evolution of Interfacial Electrolyte Configuration via Inert Cation Induced Anion Anchoring to Stabilize Lithium-Metal Anode,10.1002/anie.202513839,/doi/10.1002/anie.202513839,"Junhao Wang, ,, Yaopeng Li, ,, Wenbin Tu, ,, Haitang Zhang, ,, Xiaoyu Yu, ,, Yuran Yang, ,, Haiyan Luo, ,, Qingao Zhao, ,, Yaxin Ru, ,, Ming Chen, ,, Yuhao Hong, ,, Jinyu Ye, ,, Jian-Feng Li, ,, Na Liu, ,, Chuying Ouyang, ,, Hansen Wang, ,, Yeguo Zou, ,, Guang Feng, ,, Yu Qiao, ,, Shi-Gang Sun, ,",Angewandte Chemie International Edition,"Volume 64, Issue 42",First published: 26 August 2025,Full Access,page_014.html
Fluorinated Aromatic Diluent for High-Performance Lithium Metal Batteries,10.1002/anie.202003663,/doi/10.1002/anie.202003663,"Dong-Joo Yoo, ,, Sungyun Yang, ,, Ki Jae Kim, ,, Jang Wook Choi, ,",Angewandte Chemie International Edition,"Volume 59, Issue 35",First published: 19 May 2020,Full Access,page_014.html
High Modulus Na2SiO3-Rich Solid Electrolyte Interphase Enable Long-Cycle and Energy-Dense Sodium Metal Battery,10.1002/adfm.202407783,/doi/10.1002/adfm.202407783,"Bin Yang, ,, Ziqiang Yang, ,, Xueqian Zhang, ,, Ya Zhao, ,, Youyu Wang, ,, Jiahao Chen, ,, Sen Wang, ,, Qing Zhao, ,, Zhiguo Hou, ,",Advanced Functional Materials,"Volume 34, Issue 46",First published: 01 July 2024,Full Access,page_014.html
"Transport of Ions, Molecules, and Electrons across the Solid Electrolyte Interphase: What Is Our Current Level of Understanding?",10.1002/admi.202101891,/doi/10.1002/admi.202101891,"Falk Thorsten Krauss, ,, Isabel Pantenburg, ,, Bernhard Roling, ,",Advanced Materials Interfaces,"Volume 9, Issue 8",First published: 11 January 2022,Open Access,page_014.html
Achieving High-Performance 3D K+-Pre-intercalated Ti3C2TxMXene for Potassium-Ion Hybrid Capacitors via Regulating Electrolyte Solvation Structure,10.1002/ange.202112090,/doi/10.1002/ange.202112090,"Shuoqing Zhao, ,, Zhichao Liu, ,, Guanshun Xie, ,, Xin Guo, ,, Ziqi Guo, ,, Fei Song, ,, Guohao Li, ,, Chi Chen, ,, Xiuqiang Xie, ,, Nan Zhang, ,, Bing Sun, ,, Shaojun Guo, ,, Guoxiu Wang, ,",Angewandte Chemie,"Volume 133, Issue 50",First published: 29 September 2021,Full Access,page_014.html
Design of a Solid Electrolyte Interphase for Aqueous Zn Batteries,10.1002/anie.202103390,/doi/10.1002/anie.202103390,"Dan Li, ,, Longsheng Cao, ,, Tao Deng, ,, Sufu Liu, ,, Chunsheng Wang, ,",Angewandte Chemie International Edition,"Volume 60, Issue 23",First published: 26 March 2021,Full Access,page_014.html
In Situ Formation of Nitrogen-Rich Solid Electrolyte Interphase and Simultaneous Regulating Solvation Structures for Advanced Zn Metal Batteries,10.1002/anie.202212839,/doi/10.1002/anie.202212839,"Dongdong Wang, ,, Dan Lv, ,, Hongxia Liu, ,, Shaojie Zhang, ,, Cheng Wang, ,, Chunting Wang, ,, Jian Yang, ,, Yitai Qian, ,",Angewandte Chemie International Edition,"Volume 61, Issue 52",First published: 02 November 2022,Full Access,page_014.html
"Interphase Optimum via Synergistic Effect of Poly(1,3-dioxolane) Electrolytes and Lithium Difluorophosphate for Stable Lithium Metal Batteries",10.1002/adfm.202410282,/doi/10.1002/adfm.202410282,"Anyi Hu, ,, Zhu Liao, ,, Qirui Yang, ,, Jun Huang, ,, Zhuangzhuang Wei, ,, Yukun Sun, ,, Enyou Zhao, ,, Zhengxi Zhang, ,, Li Yang, ,, Nagahiro Saito, ,, Akihiro Orita, ,",Advanced Functional Materials,"Volume 34, Issue 51",First published: 20 September 2024,Full Access,page_014.html
Poor Stability of Li2CO3in the Solid Electrolyte Interphase of a Lithium-Metal Anode Revealed by Cryo-Electron Microscopy,10.1002/adma.202100404,/doi/10.1002/adma.202100404,"Bing Han, ,, Zhen Zhang, ,, Yucheng Zou, ,, Kang Xu, ,, Guiyin Xu, ,, Hong Wang, ,, Hong Meng, ,, Yonghong Deng, ,, Ju Li, ,, Meng Gu, ,",Advanced Materials,"Volume 33, Issue 22",First published: 25 April 2021,Full Access,page_014.html
Working Principles of Lithium Metal Anode in Pouch Cells,10.1002/aenm.202202518,/doi/10.1002/aenm.202202518,"He Liu, ,, Xin Sun, ,, Xin-Bing Cheng, ,, Cong Guo, ,, Feng Yu, ,, Weizhai Bao, ,, Tao Wang, ,, Jingfa Li, ,, Qiang Zhang, ,",Advanced Energy Materials,"Volume 12, Issue 47",First published: 10 October 2022,Full Access,page_014.html
Corrosion of Calcium Metal in Ca(TFSI)2/DMAc Electrolyte and its Solution via Alloy Interface and Competitive Solvation,10.1002/ange.202502729,/doi/10.1002/ange.202502729,"Jiang Liang, ,, Min Wang, ,, Shaohua Zhu, ,, Dongyao Zhu, ,, Rui Wang, ,, Jiajing Wang, ,, Lianmeng Cui, ,, Meng Huang, ,, Wenwei Zhang, ,, Qinyou An, ,, Lei Zhang, ,, Kangning Zhao, ,",Angewandte Chemie,"Volume 137, Issue 33",First published: 18 June 2025,Full Access,page_014.html
Impact of the Transition Metal Dopant in Zinc Oxide Lithium-Ion Anodes on the Solid Electrolyte Interphase Formation,10.1002/smtd.202001021,/doi/10.1002/smtd.202001021,"Tobias Eisenmann, ,, Jakob Asenbauer, ,, Seyed Javad Rezvani, ,, Thomas Diemant, ,, Rolf Jürgen Behm, ,, Dorin Geiger, ,, Ute Kaiser, ,, Stefano Passerini, ,, Dominic Bresser, ,",Small Methods,"Volume 5, Issue 4",First published: 15 January 2021,Open Access,page_014.html
Dual-Phase Single-Ion Pathway Interfaces for Robust Lithium Metal in Working Batteries,10.1002/adma.201808392,/doi/10.1002/adma.201808392,"Rui Xu, ,, Ye Xiao, ,, Rui Zhang, ,, Xin-Bing Cheng, ,, Chen-Zi Zhao, ,, Xue-Qiang Zhang, ,, Chong Yan, ,, Qiang Zhang, ,, Jia-Qi Huang, ,",Advanced Materials,"Volume 31, Issue 19",First published: 25 March 2019,Full Access,page_014.html
Highly Stable Lithium Metal Batteries by Regulating the Lithium Nitrate Chemistry with a Modified Eutectic Electrolyte,10.1002/aenm.202202493,/doi/10.1002/aenm.202202493,"Yihong Liang, ,, Wanbao Wu, ,, Deping Li, ,, Hao Wu, ,, Chaochao Gao, ,, Zhengjian Chen, ,, Lijie Ci, ,, Jiaheng Zhang, ,",Advanced Energy Materials,"Volume 12, Issue 47",First published: 06 October 2022,Full Access,page_014.html
"Revealing the Role, Mechanism, and Impact of AlF3Coatings on the Interphase of Silicon Thin Film Anodes (Adv. Energy Mater. 41/2022)",10.1002/aenm.202270169,/doi/10.1002/aenm.202270169,"Egy Adhitama, ,, Stefan van Wickeren, ,, Kerstin Neuhaus, ,, Lars Frankenstein, ,, Feleke Demelash, ,, Atif Javed, ,, Lukas Haneke, ,, Sascha Nowak, ,, Martin Winter, ,, Aurora Gomez-Martin, ,, Tobias Placke, ,",Advanced Energy Materials,"Volume 12, Issue 41",First published: 03 November 2022,Free Access,page_014.html
Toward High Cycle Efficiency of Silicon-Based Negative Electrodes by Designing the Solid Electrolyte Interphase,10.1002/aenm.201401398,/doi/10.1002/aenm.201401398,"Qinglin Zhang, ,, Xingcheng Xiao, ,, Weidong Zhou, ,, Yang-Tse Cheng, ,, Mark W. Verbrugge, ,",Advanced Energy Materials,"Volume 5, Issue 5",First published: 19 November 2014,Full Access,page_014.html
Achieving High-Performance 3D K+-Pre-intercalated Ti3C2TxMXene for Potassium-Ion Hybrid Capacitors via Regulating Electrolyte Solvation Structure,10.1002/anie.202112090,/doi/10.1002/anie.202112090,"Shuoqing Zhao, ,, Zhichao Liu, ,, Guanshun Xie, ,, Xin Guo, ,, Ziqi Guo, ,, Fei Song, ,, Guohao Li, ,, Chi Chen, ,, Xiuqiang Xie, ,, Nan Zhang, ,, Bing Sun, ,, Shaojun Guo, ,, Guoxiu Wang, ,",Angewandte Chemie International Edition,"Volume 60, Issue 50",First published: 29 September 2021,Full Access,page_014.html
Li2MoO4Tailored Anion-enhanced Solvation Sheath Layer Promotes Solution-phase Mediated Li-O2Batteries,10.1002/anie.202412035,/doi/10.1002/anie.202412035,"Fengling Zhang, ,, Zhengqiang Hu, ,, Jingning Lai, ,, Arshad Faiza, ,, Xin Hu, ,, Wen Sun, ,, Anbin Zhou, ,, Huirong Wang, ,, Yi Chen, ,, Tianyang Xue, ,, Yusheng Ye, ,, Nan Chen, ,, Li Li, ,, Feng Wu, ,, Renjie Chen, ,",Angewandte Chemie International Edition,"Volume 63, Issue 52",First published: 16 October 2024,Full Access,page_014.html
Interface Stability of a TiO2/3-Methoxypropionitrile-Based Electrolyte: First Evidence for Solid Electrolyte Interphase Formation and Implications,10.1002/cphc.201300904,/doi/10.1002/cphc.201300904,"Miguel Flasque, ,, Albert Nguyen Van Nhien, ,, Jolanta Swiatowska, ,, Antoine Seyeux, ,, Carine Davoisne, ,, Frédéric Sauvage, ,",ChemPhysChem,"Volume 15, Issue 6",First published: 20 January 2014,Full Access,page_015.html
Stabilized Solid Electrolyte Interface Layer and Regulate the Li+Flux for Dendrite-Free Lithium Metal Batteries,10.1002/smll.202411530,/doi/10.1002/smll.202411530,"Ling Yang, ,, Xingxu Gao, ,, Ao Sun, ,, Qian Chen, ,, Jing Niu, ,, Yaozong Bai, ,, Gaojun Liu, ,, Haoyu Dong, ,, Lei Sheng, ,, Tao Wang, ,, Xianli Huang, ,, Jianping He, ,",Small,"Volume 21, Issue 18",First published: 26 March 2025,Full Access,page_015.html
In Situ Measurement of Solid Electrolyte Interphase Evolution on Silicon Anodes Using Atomic Force Microscopy,10.1002/aenm.201600099,/doi/10.1002/aenm.201600099,"Insun Yoon, ,, Daniel P. Abraham, ,, Brett L. Lucht, ,, Allan F. Bower, ,, Pradeep R. Guduru, ,",Advanced Energy Materials,"Volume 6, Issue 12",First published: 18 April 2016,Full Access,page_015.html
Highly Stable Lithium Metal Batteries by Regulating the Lithium Nitrate Chemistry with a Modified Eutectic Electrolyte (Adv. Energy Mater. 47/2022),10.1002/aenm.202270202,/doi/10.1002/aenm.202270202,"Yihong Liang, ,, Wanbao Wu, ,, Deping Li, ,, Hao Wu, ,, Chaochao Gao, ,, Zhengjian Chen, ,, Lijie Ci, ,, Jiaheng Zhang, ,",Advanced Energy Materials,"Volume 12, Issue 47",First published: 15 December 2022,Free Access,page_015.html
Design Double Layered Anode for Stably Introducing Lithium Source to Achieve Sulfur-Carbon Full Batteries,10.1002/adfm.202417124,/doi/10.1002/adfm.202417124,"Yidan Zhang, ,, Huangwei Zhang, ,, Jia Lei, ,, Yuhan Yang, ,, Xiaoyu Ge, ,, Zhen Li, ,, Yunhui Huang, ,",Advanced Functional Materials,"Volume 35, Issue 11",First published: 22 October 2024,Full Access,page_015.html
Deconvoluting Effects of Lithium Morphology and SEI Stability at Moderate Current Density Using Interface Engineering,10.1002/admi.202400693,/doi/10.1002/admi.202400693,"Sanzeeda Baig Shuchi, ,, Solomon T. Oyakhire, ,, Wenbo Zhang, ,, Philaphon Sayavong, ,, Yusheng Ye, ,, Yuelang Chen, ,, Zhiao Yu, ,, Yi Cui, ,, Stacey F. Bent, ,",Advanced Materials Interfaces,"Volume 11, Issue 36",First published: 10 October 2024,Open Access,page_015.html
Formation of NaF-Rich Solid Electrolyte Interphase on Na Anode through Additive-Induced Anion-Enriched Structure of Na+Solvation,10.1002/anie.202208506,/doi/10.1002/anie.202208506,"Huaping Wang, ,, Chunlei Zhu, ,, Jiandong Liu, ,, Shihan Qi, ,, Mingguang Wu, ,, Junda Huang, ,, Daxiong Wu, ,, Jianmin Ma, ,",Angewandte Chemie International Edition,"Volume 61, Issue 38",First published: 04 July 2022,Full Access,page_015.html
Solid Electrolyte Interphase Evolution on Lithium Metal Electrodes Followed by Scanning Electrochemical Microscopy Under Realistic Battery Cycling Current Densities,10.1002/celc.202000441,/doi/10.1002/celc.202000441,"Bastian Krueger, ,, Luis Balboa, ,, Jan Frederik Dohmann, ,, Martin Winter, ,, Peter Bieker, ,, Gunther Wittstock, ,",ChemElectroChem,"Volume 7, Issue 17",First published: 13 May 2020,Open Access,page_015.html
Application of in-situ characterization techniques in modern aqueous batteries,10.1007/s12598-024-02689-7,/doi/10.1007/s12598-024-02689-7,"Jia-Hao Wu, ,, Hong-Wei Cai, ,, Zhao-Hui Deng, ,, Jean-Jacques Gaumet, ,, Yu Bao, ,, Wen Luo, ,",Rare Metals,"Volume 43, Issue 8",First published: 01 August 2024,,page_015.html
Enhanced Zinc Deposition and Dendrite Suppression in Aqueous Zinc-Ion Batteries Via Citric Acid-Aspartame Electrolyte Additives,10.1002/aenm.202500674,/doi/10.1002/aenm.202500674,"Tao Xue, ,, Yongbiao Mu, ,, Zhengchu Zhang, ,, Jinpeng Guan, ,, Jianhui Qiu, ,, Chao Yang, ,, Limin Zang, ,, Lin Zeng, ,",Advanced Energy Materials,"Volume 15, Issue 26",First published: 24 March 2025,Full Access,page_015.html
Advanced Solid Electrolyte Interphase Engineering for Stable Sodium Metal Anodes,10.1002/aenm.202501498,/doi/10.1002/aenm.202501498,"Wubin Du, ,, Xianming Xia, ,, Shoumeng Yang, ,, Shengnan He, ,, Yu Yao, ,, Hai Yang, ,, Hongge Pan, ,, Zhijun Wu, ,, Xianhong Rui, ,, Yan Yu, ,",Advanced Energy Materials,"Volume 15, Issue 37",First published: 22 July 2025,Full Access,page_015.html
An Unexpected Low-Temperature Battery Formation Technology Enabling Fast-Charging Graphite Anodes,10.1002/adfm.202500481,/doi/10.1002/adfm.202500481,"Ruilin Hou, ,, Linlin Zheng, ,, Tianze Shi, ,, Can Cui, ,, Sheng Xu, ,, Haoshen Zhou, ,, Shaohua Guo, ,",Advanced Functional Materials,"Volume 35, Issue 28",First published: 16 February 2025,Full Access,page_015.html
Confined Sulfur in Microporous Carbon Renders Superior Cycling Stability in Li/S Batteries,10.1002/adfm.201500983,/doi/10.1002/adfm.201500983,"Yunhua Xu, ,, Yang Wen, ,, Yujie Zhu, ,, Karen Gaskell, ,, Katie A. Cychosz, ,, Bryan Eichhorn, ,, Kang Xu, ,, Chunsheng Wang, ,",Advanced Functional Materials,"Volume 25, Issue 27",First published: 01 June 2015,Full Access,page_016.html
Active Diluent-Anion Synergy Strategy Regulating Nonflammable Electrolytes for High-Efficiency Li Metal Batteries,10.1002/anie.202317176,/doi/10.1002/anie.202317176,"Ran He, ,, Kuirong Deng, ,, Daize Mo, ,, Xiongcong Guan, ,, Yuanyuan Hu, ,, Kai Yang, ,, Zhenhua Yan, ,, Haijiao Xie, ,",Angewandte Chemie International Edition,"Volume 63, Issue 7",First published: 02 January 2024,Full Access,page_016.html
Localized Water-In-Salt Electrolyte for Aqueous Lithium-Ion Batteries,10.1002/anie.202107389,/doi/10.1002/anie.202107389,"Pauline Jaumaux, ,, Xu Yang, ,, Bao Zhang, ,, Javad Safaei, ,, Xiao Tang, ,, Dong Zhou, ,, Chunsheng Wang, ,, Guoxiu Wang, ,",Angewandte Chemie International Edition,"Volume 60, Issue 36",First published: 29 June 2021,Full Access,page_016.html
A Spatiotemporal-Orchestrated Hybrid Interphase for Highly Reversible Zinc Batteries,10.1002/aenm.202501180,/doi/10.1002/aenm.202501180,"Xiaoxia Guo, ,, Kangyu Zhang, ,, Daliang Han, ,, Changjun Cui, ,, Anni Liu, ,, Yong Guo, ,, Jiachen Gao, ,, Rui Sun, ,, Chunguang Wei, ,, Lichang Yin, ,, Guanjie He, ,, Zhe Weng, ,, Quan-Hong Yang, ,",Advanced Energy Materials,"Volume 15, Issue 38",First published: 27 May 2025,Full Access,page_016.html
